Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2549","Pulses, Other and products","2018","2018","g/capita/day","0.09","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2549","Pulses, Other and products","2019","2019","g/capita/day","0.09","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2551","Nuts and products","2014","2014","1000 tonnes","70","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2551","Nuts and products","2015","2015","1000 tonnes","78","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2551","Nuts and products","2016","2016","1000 tonnes","80","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2551","Nuts and products","2017","2017","1000 tonnes","80","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2551","Nuts and products","2018","2018","1000 tonnes","91","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2551","Nuts and products","2019","2019","1000 tonnes","98","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2551","Nuts and products","2014","2014","kg","1.08","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2551","Nuts and products","2015","2015","kg","1.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2551","Nuts and products","2016","2016","kg","1.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2551","Nuts and products","2017","2017","kg","1.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2551","Nuts and products","2018","2018","kg","1.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2551","Nuts and products","2019","2019","kg","1.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2551","Nuts and products","2014","2014","kcal/capita/day","15","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2551","Nuts and products","2015","2015","kcal/capita/day","17","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2551","Nuts and products","2016","2016","kcal/capita/day","17","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2551","Nuts and products","2017","2017","kcal/capita/day","17","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2551","Nuts and products","2018","2018","kcal/capita/day","19","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2551","Nuts and products","2019","2019","kcal/capita/day","20","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2551","Nuts and products","2014","2014","g/capita/day","0.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2551","Nuts and products","2015","2015","g/capita/day","0.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2551","Nuts and products","2016","2016","g/capita/day","0.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2551","Nuts and products","2017","2017","g/capita/day","0.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2551","Nuts and products","2018","2018","g/capita/day","0.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2551","Nuts and products","2019","2019","g/capita/day","0.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2551","Nuts and products","2014","2014","g/capita/day","1.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2551","Nuts and products","2015","2015","g/capita/day","1.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2551","Nuts and products","2016","2016","g/capita/day","1.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2551","Nuts and products","2017","2017","g/capita/day","1.46","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2551","Nuts and products","2018","2018","g/capita/day","1.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2551","Nuts and products","2019","2019","g/capita/day","1.77","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2555","Soyabeans","2014","2014","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2555","Soyabeans","2015","2015","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2555","Soyabeans","2016","2016","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2555","Soyabeans","2017","2017","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2555","Soyabeans","2018","2018","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2555","Soyabeans","2019","2019","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2555","Soyabeans","2014","2014","kg","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2555","Soyabeans","2015","2015","kg","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2555","Soyabeans","2016","2016","kg","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2555","Soyabeans","2017","2017","kg","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2555","Soyabeans","2018","2018","kg","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2555","Soyabeans","2019","2019","kg","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2555","Soyabeans","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2555","Soyabeans","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2555","Soyabeans","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2555","Soyabeans","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2555","Soyabeans","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2555","Soyabeans","2019","2019","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2555","Soyabeans","2014","2014","g/capita/day","0.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2555","Soyabeans","2015","2015","g/capita/day","0.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2555","Soyabeans","2016","2016","g/capita/day","0.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2555","Soyabeans","2017","2017","g/capita/day","0.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2555","Soyabeans","2018","2018","g/capita/day","0.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2555","Soyabeans","2019","2019","g/capita/day","0.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2555","Soyabeans","2014","2014","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2555","Soyabeans","2015","2015","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2555","Soyabeans","2016","2016","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2555","Soyabeans","2017","2017","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2555","Soyabeans","2018","2018","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2555","Soyabeans","2019","2019","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2552","Groundnuts","2014","2014","1000 tonnes","138","Im","FAO data based on imputation methodology"
